property_id,property_name,hectares,centroid_lat,centroid_lon,postcode,distance_from_albury_km,address,source_PROP_PFI,source_PR_LGAC,source_PR_PROPNUM,source_PR_PTYPE,source_PR_MULTASS,source_PR_STAT,source_PR_PFI_CR,source_PROP_UFI,source_PR_UFI_CR,source_PR_UFI_OLD,source_PR_TASKID,source_PROPV_PFI,source_PV_BASEPFI,source_PV_CNT_PFI,source_PV_GRTYPE,source_PV_ZLEVEL,source_PV_PFI_CR,source_PROPV_UFI,source_PV_UFI_CR,source_PV_UFI_OLD,source_PV_TASKID,enrichment_source,enrichment_confidence,enrichment_notes
52545652,JUNCTION CREEK,1581.18,-36.848685,145.882368,,126.25,POLICE TRACK CREEK JUNCTION 3669,52545652,381,,O,N,A,,875609722,2025-11-06,359889499.0,484915.0,4136871,,130987185,P,G,,698680467,2022-11-16,415906418.0,484915.0,ABR (score=74 ABN=17474010276),Medium,
124930878,Kaarimba Station,1573.12,-36.172972,145.279678,,147.49,322 PURDIES ROAD KAARIMBA 3635,124930878,347,150672,O,N,A,2005-07-05,384461420,2012-10-03,366612454.0,,124930877,,127271163,P,G,2005-07-05,812661748,2023-11-26,459865124.0,,ABR (score=96 ABN=81005653286),High,
45320525,JUNCTION CREEK,1471.0,-36.909985,145.921961,,128.47,HARPERS NO3 TRACK CREEK JUNCTION 3669,45320525,382,,O,N,A,,351779212,2004-05-11,,,4068090,,127434164,P,G,,415910453,2013-10-21,379754982.0,,ABR (score=74 ABN=17474010276),Medium,
45390334,Lima,1451.35,-36.875758,146.045407,,118.21,WEST BOUNDARY TRACK LIMA SOUTH 3673,45390334,381,NCPR,O,N,A,,554453340,2018-06-27,351770280.0,201602.0,4121618,,127452944,P,G,,574992709,2019-06-20,574983097.0,201602.0,ABR (score=100 ABN=73074421063),High,
5412320,STUDIO BARWITE,1436.49,-37.001341,146.242107,,119.21,2157 LONG LANE BARWITE 3722,5412320,382,12256764,O,N,A,,877699579,2025-12-18,545417828.0,489478.0,888079,,103082937,P,G,,573514261,2019-05-27,573462039.0,489478.0,ABR (score=96 ABN=95726745589),High,
45387161,BONNIE DOON CENTRAL,1400.3,-36.931293,145.899382,,131.57,CLEAR CREEK TRACK BONNIE DOON 3720,45387161,382,,O,N,A,,604766204,2021-02-17,383746876.0,311112.0,962740,,127437020,P,G,,603109666,2021-01-21,415618124.0,311112.0,ABR (score=89 ABN=63107296757),High,
452186125,Strathbogie Inc,1317.79,-36.848677,145.660997,,141.42,277 MT WOMBAT LOOKOUT ROAD STRATHBOGIE 3666,452186125,364,13363080,O,N,A,2021-10-25,876781969,2025-12-02,672968023.0,487388.0,452186396,,452186424,P,G,2021-10-25,841328367,2024-04-15,816154807.0,487388.0,ABR (score=94 ABN=20889816829),High,
45169969,GOORAM FARMS,1250.79,-36.897764,145.609291,,148.39,269 KILLEENS HILL ROAD GOORAM 3666,45169969,364,13311402,O,N,A,,876786172,2025-12-02,528803907.0,487388.0,401886,,125661071,P,G,,528803905,2017-03-30,504556128.0,487388.0,ABR (score=96 ABN=25478638242),High,
45390323,TOLMIE FARM,1237.4,-36.979177,146.294532,,114.76,CAMBATONG ROAD TOLMIE 3723,45390323,382,,O,N,A,,351778620,2004-05-11,,,888524,,127436720,P,G,,415913620,2013-10-21,363730488.0,,ABR (score=98 ABN=66328041401),High,
45318527,MOORNGAG CEMETERY TRUST,1156.78,-36.695693,146.05321,,103.55,83 MARTIN ROAD MOORNGAG 3673,45318527,381,11114964,O,N,A,,875608672,2025-11-06,682570154.0,484915.0,756278,,102199989,P,G,,682570000,2022-07-21,519875662.0,484915.0,ABR (score=90 ABN=96106102895),High,
45328445,BENALLA BITES,1089.86,-36.642487,145.933566,,108.26,218 DOBSON ROAD BENALLA 3672,45328445,381,11119674,O,N,A,,875608667,2025-11-06,855621862.0,484915.0,770215,,102199217,P,G,,855621859,2024-08-23,855621764.0,484915.0,ABR (score=88 ABN=34717244879),High,
45343915,COOMBOONA HOLDINGS PTY. LTD.,1066.64,-36.272751,145.32826,,144.32,COOMBOONA TRACK COOMBOONA 3629,45343915,328,NCPR,O,N,A,,529071514,2017-04-04,76558641.0,145774.0,4186750,,128641897,P,G,,815591267,2023-12-03,415855507.0,145774.0,ABR (score=94 ABN=26606464788),High,
459065130,,1036.26,-37.121782,146.168812,,134.04,[Address lookup pending for PROP_PFI: 459065130],459065130,382,12225801,O,Y,A,2025-09-24,877698176,2025-12-18,873586375.0,489478.0,865505,422603449,126572123,P,G,,574524843,2019-06-13,574524621.0,489478.0,none,None,
45389541,DELATITE COURT,1036.26,-37.121782,146.168812,,134.04,361 DELATITE LANE DELATITE 3723,45389541,382,12240925,O,Y,A,,877699417,2025-12-18,574637858.0,489478.0,865505,422603449,126572123,P,G,,574524843,2019-06-13,574524621.0,489478.0,ABR (score=89 ABN=25055016935),High,
422603450,DELATITE COURT,1036.26,-37.121782,146.168812,,134.04,181 DELATITE LANE DELATITE 3723,422603450,382,,G,N,A,,575049112,2019-06-21,574637268.0,1005.0,422603449,,422603448,B,G,2015-08-18,575049085,2019-06-21,574524942.0,1005.0,ABR (score=89 ABN=25055016935),High,
427022380,DELATITE COURT,1036.26,-37.121782,146.168812,,134.04,361 DELATITE LANE DELATITE 3723,427022380,382,12226007,O,Y,A,2017-10-11,877698185,2025-12-18,574637274.0,489478.0,865505,422603449,126572123,P,G,,574524843,2019-06-13,574524621.0,489478.0,ABR (score=89 ABN=25055016935),High,
422603392,DELATITE COURT,1036.26,-37.121782,146.168812,,134.04,361B DELATITE LANE DELATITE 3723,422603392,382,12240933,O,Y,A,,877693050,2025-12-18,574637267.0,489478.0,865505,422603449,126572123,P,G,,574524843,2019-06-13,574524621.0,489478.0,ABR (score=89 ABN=25055016935),High,
45393673,TOLMIE FARM,1028.15,-36.943435,146.324253,,110.0,CAMBATONG ROAD TOLMIE 3723,45393673,382,,O,N,A,,369676023,2008-09-12,,,892878,,128702244,P,G,,415911496,2013-10-21,367884205.0,,ABR (score=98 ABN=66328041401),High,
45390317,TOLMIE FARM,1019.67,-36.970217,146.271727,,114.9,BUNSTONS ROAD TOLMIE 3723,45390317,382,,O,N,A,,351778619,2004-05-11,,,888518,,128660500,P,G,,415912786,2013-10-21,367596196.0,,ABR (score=98 ABN=66328041401),High,
45235533,ULUPNA DEMOLITIONS PTY. LTD.,956.38,-35.823626,145.494144,,131.03,546 ULUPNA BRIDGE ROAD ULUPNA 3641,45235533,347,134007,O,N,A,,716517530,2023-01-23,609006912.0,383798.0,577820,,101212700,P,G,,688949155,2022-09-06,609006910.0,383798.0,ABR (score=76 ABN=32064930767),Medium,
5412294,MANSFIELD ABATTOIR,863.2,-36.974355,146.084677,,124.5,957 LONG LANE MANSFIELD 3722,5412294,382,12253514,O,N,A,,877692481,2025-12-18,369683268.0,489478.0,887912,,126573453,P,G,,541472422,2017-11-02,541370943.0,489478.0,ABR (score=86 ABN=53006716507),High,
420067625,BUNBARTHA BEEF,861.09,-36.207975,145.294845,,146.44,365A NATHALIA BOUNDARY ROAD BUNBARTHA 3634,420067625,328,,G,N,A,2014-02-10,817309020,2023-12-14,582523842.0,1005.0,420067624,,420067623,B,G,2014-02-10,817309008,2023-12-14,815590602.0,1005.0,ABR (score=91 ABN=32151801124),High,
45343872,BUNBARTHA BEEF,861.09,-36.207975,145.294845,,146.44,365 NATHALIA BOUNDARY ROAD BUNBARTHA 3634,45343872,328,176775,O,Y,A,,613121564,2021-07-30,582523858.0,1004.0,1023905,420067624,102008606,P,G,,815590601,2023-12-03,574947239.0,1004.0,ABR (score=91 ABN=32151801124),High,
430254497,BUNBARTHA BEEF,861.09,-36.207975,145.294845,,146.44,365A NATHALIA BOUNDARY ROAD BUNBARTHA 3634,430254497,328,203765,O,Y,A,2019-06-20,613121393,2021-07-30,582523852.0,1004.0,1023905,420067624,102008606,P,G,,815590601,2023-12-03,574947239.0,1004.0,ABR (score=91 ABN=32151801124),High,
45320032,JUNCTION CREEK,860.03,-36.783534,145.911301,,119.5,MT LINDSAY TRACK CREEK JUNCTION 3669,45320032,381,NCPR,O,N,A,,547936249,2018-03-05,351770299.0,184931.0,4145981,,128706598,P,G,,504310266,2015-11-18,415902103.0,184931.0,ABR (score=74 ABN=17474010276),Medium,
52552408,,857.81,-36.857208,146.121114,,112.26,SPRING CREEK ROAD BRIDGE CREEK 3723,52552408,381,11131125,O,N,A,,875610185,2025-11-06,371605133.0,484915.0,4148422,,129957049,P,G,,459866245,2013-10-22,387197968.0,484915.0,none,None,
45159433,KARRAMOMUS RIFLE CLUB INC,851.36,-36.51228,145.544236,,132.28,1025 VIOLET TOWN BOUNDARY ROAD KARRAMOMUS 3631,45159433,328,194342,O,N,A,,572347824,2019-05-09,496907267.0,239612.0,375538,,102029336,P,G,,815627324,2023-12-03,698532814.0,239612.0,ABR (score=82 ABN=23781078501),High,
52762295,ARCHERTON PTY LTD,836.37,-36.870487,146.173403,,110.53,JONES ROAD ARCHERTON 3723,52762295,381,11131091,O,N,A,,875607500,2025-11-06,368855270.0,484915.0,4448829,,136336583,P,G,,459866239,2013-10-22,387407264.0,484915.0,ABR (score=67 ABN=85655961292),Medium,
129402493,ROSE RIVER RUN,826.01,-36.956723,146.512432,,104.37,UPPER ROSE RIVER ROAD ROSE RIVER 3678,129402493,368,16558,O,N,A,2008-10-20,371719949,2009-07-23,,,129402492,,129402491,P,G,2008-10-20,415912755,2013-10-21,378110620.0,,ABR (score=93 ABN=88181575463),High,
429984765,Koalakrane Shepparton North,825.3,-36.316464,145.380156,,140.52,5440A BARMAH-SHEPPARTON ROAD SHEPPARTON NORTH 3631,429984765,328,176527,O,Y,A,2019-05-01,573459185,2019-05-27,573457270.0,1005.0,429984764,430121432,429984763,P,G,2019-05-01,815592870,2023-12-03,573459132.0,1005.0,ABR (score=89 ABN=42260873457),High,
430121433,Koalakrane Shepparton North,825.3,-36.316464,145.380156,,140.52,BARMAH-SHEPPARTON ROAD SHEPPARTON NORTH 3631,430121433,328,,G,N,A,2019-05-27,573458992,2019-05-27,573457271.0,1005.0,430121432,,430121431,B,G,2019-05-27,815592871,2023-12-03,573458965.0,1005.0,ABR (score=89 ABN=42260873457),High,
5375782,Koalakrane Shepparton North,825.3,-36.316464,145.380156,,140.52,5440 BARMAH-SHEPPARTON ROAD SHEPPARTON NORTH 3631,5375782,328,176492,O,Y,A,,573459186,2019-05-27,573457272.0,1005.0,429984764,430121432,429984763,P,G,2019-05-01,815592870,2023-12-03,573459132.0,1005.0,ABR (score=89 ABN=42260873457),High,
426093556,Major Plains Estate,811.95,-36.352584,145.746798,,109.38,195A MAJOR PLAINS ROAD MAJOR PLAINS 3725,426093556,328,205465,O,Y,A,2017-05-04,855015214,2024-08-09,854320424.0,441181.0,130676025,426093627,130696912,P,G,2010-02-08,855015208,2024-08-09,854320320.0,441181.0,ABR (score=90 ABN=91006384518),High,
426093586,Major Plains Estate,811.95,-36.352584,145.746798,,109.38,319 MAJOR PLAINS ROAD MAJOR PLAINS 3725,426093586,328,205466,O,Y,A,2017-05-04,855015216,2024-08-09,854320426.0,441181.0,130676025,426093627,130696912,P,G,2010-02-08,855015208,2024-08-09,854320320.0,441181.0,ABR (score=90 ABN=91006384518),High,
426093628,Major Plains Estate,811.95,-36.352584,145.746798,,109.38,MAJOR PLAINS ROAD MAJOR PLAINS 3725,426093628,328,,G,N,A,2017-05-04,855015217,2024-08-09,854320427.0,441181.0,426093627,,426093626,B,G,2017-05-04,855015209,2024-08-09,854320372.0,441181.0,ABR (score=90 ABN=91006384518),High,
130676026,Major Plains Estate,811.95,-36.352584,145.746798,,109.38,195 MAJOR PLAINS ROAD MAJOR PLAINS 3725,130676026,328,170228,O,Y,A,2010-02-08,855015215,2024-08-09,854320425.0,441181.0,130676025,426093627,130696912,P,G,2010-02-08,855015208,2024-08-09,854320320.0,441181.0,ABR (score=90 ABN=91006384518),High,
45496859,,803.83,-35.842952,145.549902,,125.65,[Address lookup pending for PROP_PFI: 45496859],45496859,347,95521,O,Y,A,,867494630,2025-05-26,384454395.0,468130.0,1095604,458486834,101200096,P,G,,867494850,2025-05-26,688949161.0,468130.0,none,None,
458486753,,803.83,-35.842952,145.549902,,125.65,[Address lookup pending for PROP_PFI: 458486753],458486753,347,92371475,O,Y,A,2025-05-26,867494628,2025-05-26,,468130.0,1095604,458486834,101200096,P,G,,867494850,2025-05-26,688949161.0,468130.0,none,None,
458486835,,803.83,-35.842952,145.549902,,125.65,[Address lookup pending for PROP_PFI: 458486835],458486835,347,,G,N,A,2025-05-26,867494869,2025-05-26,,468130.0,458486834,,458486833,B,G,2025-05-26,867494743,2025-05-26,,468130.0,none,None,
458486773,,803.83,-35.842952,145.549902,,125.65,[Address lookup pending for PROP_PFI: 458486773],458486773,347,92371483,O,Y,A,2025-05-26,867494655,2025-05-26,,468130.0,1095604,458486834,101200096,P,G,,867494850,2025-05-26,688949161.0,468130.0,none,None,
45317915,ARCHERTON PTY LTD,798.55,-36.844111,146.19859,,106.84,TATONG-TOLMIE ROAD ARCHERTON 3723,45317915,381,NCPR,O,N,A,,554453550,2018-06-27,351770483.0,201602.0,4338961,,128706620,P,G,,415906718,2013-10-21,379560475.0,201602.0,ABR (score=67 ABN=85655961292),Medium,
45390012,,793.35,-36.914945,146.137753,,116.38,SPRING CREEK ROAD BRIDGE CREEK 3723,45390012,382,,O,N,A,,351779628,2004-05-11,,,887855,,128660476,P,G,,415910452,2013-10-21,387194112.0,,none,None,
45235909,,774.08,-35.837787,145.513686,,128.97,355 FARRALLS ROAD MYWEE 3641,45235909,347,134676,O,N,A,,512119610,2016-05-06,384459430.0,1004.0,578619,,126321698,P,G,,688949159,2022-09-06,512355270.0,1004.0,none,None,
131766114,MANSFIELD ABATTOIR,772.46,-37.100618,146.155211,,132.63,MANSFIELD-WOODS POINT ROAD MANSFIELD 3722,131766114,382,,G,N,A,2010-12-14,502451589,2015-09-29,496940136.0,78292.0,131766113,,131766108,B,G,2010-12-14,502506873,2015-09-30,502451574.0,78292.0,ABR (score=86 ABN=53006716507),High,
45390218,TOLMIE FARM,770.28,-36.89211,146.158724,,113.24,SPRING CREEK ROAD TOLMIE 3723,45390218,382,,O,N,A,,351779627,2004-05-11,,,4092178,,127434286,P,G,,415908941,2013-10-21,379754977.0,,ABR (score=98 ABN=66328041401),High,
45319044,BENALLA BITES,768.82,-36.649775,146.01148,,103.15,1390 SAMARIA ROAD BENALLA 3672,45319044,381,11114741,O,N,A,,875615111,2025-11-06,599489653.0,484915.0,756465,,129256567,P,G,,599489650,2020-11-04,567596950.0,484915.0,ABR (score=88 ABN=34717244879),High,
45320389,SWANPOOL STAY,744.75,-36.703053,146.000038,,107.67,1933 MIDLAND HIGHWAY SWANPOOL 3673,45320389,381,11112935,O,N,A,,875608099,2025-11-06,583599984.0,484915.0,757220,,102209455,P,G,,583599982,2019-12-04,571586625.0,484915.0,ABR (score=90 ABN=70668454459),High,
5355893,DOOKIE MOTORS,741.79,-36.319311,145.662402,,115.78,2365 NEW DOOKIE ROAD DOOKIE 3646,5355893,328,170312,O,N,A,,568331792,2019-02-13,562867546.0,230707.0,986235,,102010983,P,G,,815592975,2023-12-03,568331790.0,230707.0,ABR (score=85 ABN=55422080628),High,
428074143,Maindample park pastoral,736.4,-36.985415,145.966582,,132.01,507 MIDLAND LINK HIGHWAY MAINDAMPLE 3723,428074143,382,12229514,O,N,A,2018-05-10,877694761,2025-12-18,706920414.0,489478.0,428074142,,428074141,P,G,2018-05-10,706920328,2022-12-12,674438484.0,489478.0,ABR (score=93 ABN=87265708382),High,
455475179,Bearii Nice Produce,717.74,-35.848544,145.399793,,138.81,HAYNES ROAD BEARII 3641,455475179,347,92363514,O,N,A,2023-07-20,785416375,2023-07-20,,402629.0,455475178,,455475177,P,G,2023-07-20,785416373,2023-07-20,,402629.0,ABR (score=84 ABN=88961437540),High,
45144456,Molka Pastoral,712.93,-36.697997,145.47567,,146.43,390 CURRIES ROAD MOLKA 3666,45144456,364,13301866,O,N,A,,876781016,2025-12-02,359109909.0,487388.0,322308,,125478078,P,G,,459865939,2013-10-22,367679452.0,487388.0,ABR (score=91 ABN=94324751597),High,
52507854,TATONG HERBS,705.04,-36.727834,146.123455,,101.45,78 LEWIS ROAD TATONG 3673,52507854,381,11109824,O,N,A,,875608649,2025-11-06,596276470.0,484915.0,4050336,,102208718,P,G,,596276468,2020-08-28,583609106.0,484915.0,ABR (score=86 ABN=21325033819),High,
135500117,BARJARG PASTORAL CO.,703.24,-36.885849,146.003131,,121.56,3937 MIDLAND HIGHWAY BARJARG 3723,135500117,382,12213245,O,Y,A,2012-09-17,877698727,2025-12-18,539230913.0,489478.0,134224755,135525488,135500489,P,G,2012-03-08,571209068,2019-04-14,539236714.0,489478.0,ABR (score=91 ABN=34502682932),High,
135525496,BARJARG PASTORAL CO.,703.24,-36.885849,146.003131,,121.56,3601 MIDLAND HIGHWAY BARJARG 3723,135525496,382,,G,N,A,,539230915,2017-09-22,385069942.0,1004.0,135525488,,135500489,B,G,,571209069,2019-04-14,539236715.0,1004.0,ABR (score=91 ABN=34502682932),High,
135500113,Lima,703.24,-36.885849,146.003131,,121.56,3807 MIDLAND HIGHWAY LIMA SOUTH 3673,135500113,382,12260055,O,Y,A,2012-09-17,877691758,2025-12-18,539230911.0,489478.0,134224755,135525488,135500489,P,G,2012-03-08,571209068,2019-04-14,539236714.0,489478.0,ABR (score=100 ABN=73074421063),High,
5344516,SANDOR TARNOK,692.41,-36.511273,145.898572,,103.29,794 KELLEHER ROAD TARNOOK 3670,5344516,381,11118932,O,N,A,,875608661,2025-11-06,649847725.0,484915.0,768010,,102206894,P,G,,664869687,2021-09-29,649847707.0,484915.0,ABR (score=72 ABN=58241541885),Medium,
45333505,COSGROVE PTY. LTD.,672.68,-36.323624,145.628658,,118.83,560 MOYLAN ROAD COSGROVE 3631,45333505,328,170583,O,N,A,,571835950,2019-05-01,204218643.0,238736.0,984960,,102010986,P,G,,815593112,2023-12-03,688465365.0,238736.0,ABR (score=86 ABN=30053155329),High,
432727420,TAMLEUGH PASTORAL COY. PROPRIETARY LIMITED,672.54,-36.581041,145.586852,,131.75,184 STRATHAIRD ROAD TAMLEUGH 3669,432727420,364,13380886,O,N,A,2020-09-10,876785282,2025-12-02,650981632.0,487388.0,432727449,,432727457,P,G,2020-09-10,839897716,2024-04-07,677282405.0,487388.0,ABR (score=90 ABN=46004323282),High,
45393684,,658.7,-36.975666,146.762961,,100.99,[Address lookup pending for PROP_PFI: 45393684],45393684,300,3902,O,N,A,,870432821,2025-07-17,814137093.0,473722.0,892889,,132018889,P,G,,870432816,2025-07-17,814136958.0,473722.0,none,None,
5410398,ANCONA CREATIVE,651.65,-36.985841,145.827437,,140.37,379 ANCONA ROAD ANCONA 3715,5410398,382,12251625,O,N,A,,877692461,2025-12-18,676072628.0,489478.0,965839,,126072080,P,G,,676072488,2022-04-12,674438614.0,489478.0,ABR (score=82 ABN=96390727991),High,
130996665,Maindample park pastoral,638.05,-37.007017,145.938248,,135.47,421 MIDLAND LINK HIGHWAY MAINDAMPLE 3723,130996665,382,12257101,O,N,A,2010-04-08,877698538,2025-12-18,706920412.0,489478.0,130996664,,135833014,P,G,2010-04-08,706920232,2022-12-12,678602101.0,489478.0,ABR (score=93 ABN=87265708382),High,
45387034,ANCONA CREATIVE,632.12,-36.921828,145.84971,,133.94,GOLDSWORTHYS TRACK ANCONA 3715,45387034,382,,O,N,A,,351779794,2004-05-11,,,4570029,,128659806,P,G,,603109730,2021-01-21,415910680.0,,ABR (score=82 ABN=96390727991),High,
45328666,BENALLA BITES,629.91,-36.587482,145.935945,,104.66,INDIANS ROAD BENALLA 3672,45328666,381,NCPR,O,N,A,,554453372,2018-06-27,351770172.0,201602.0,4089642,,127452782,P,G,,603108039,2021-01-21,415617059.0,201602.0,ABR (score=88 ABN=34717244879),High,
45328392,BENALLA BITES,624.4,-36.614083,145.944758,,105.63,CENTRE ROAD BENALLA 3672,45328392,381,NCPR,O,N,A,,554453437,2018-06-27,351770659.0,201602.0,770179,,128707988,P,G,,603108047,2021-01-21,540978239.0,201602.0,ABR (score=88 ABN=34717244879),High,
452676080,PINE LODGE AG PTY LTD,624.08,-36.408137,145.542329,,128.72,MIDLAND HIGHWAY PINE LODGE 3631,452676080,328,,G,N,A,2022-01-31,671470560,2022-01-31,,347639.0,452676079,,452676078,B,G,2022-01-31,815619334,2023-12-03,671470483.0,347639.0,ABR (score=76 ABN=32650775876),Medium,
45333317,PINE LODGE AG PTY LTD,624.08,-36.408137,145.542329,,128.72,1365 MIDLAND HIGHWAY PINE LODGE 3631,45333317,328,170524,O,Y,A,,671470466,2022-01-31,376918430.0,347639.0,984865,452676079,102017085,P,G,,815619335,2023-12-03,671470546.0,347639.0,ABR (score=76 ABN=32650775876),Medium,
452676063,PINE LODGE AG PTY LTD,624.08,-36.408137,145.542329,,128.72,1367 MIDLAND HIGHWAY PINE LODGE 3631,452676063,328,219029,O,Y,A,2022-01-31,671470464,2022-01-31,,347639.0,984865,452676079,102017085,P,G,,815619335,2023-12-03,671470546.0,347639.0,ABR (score=76 ABN=32650775876),Medium,
45317996,TATONG HERBS,617.56,-36.774085,146.134339,,104.51,648 TATONG-TOLMIE ROAD TATONG 3673,45317996,381,11115888,O,N,A,,875608677,2025-11-06,567597122.0,484915.0,756099,,102199567,P,G,,860758631,2024-12-16,567597068.0,484915.0,ABR (score=86 ABN=21325033819),High,
45144258,MIEPOLL MOTORS & RESTORATION,600.99,-36.577448,145.520794,,136.98,160 ICKS ROAD MIEPOLL 3666,45144258,364,13301718,O,N,A,,876781011,2025-12-02,359431153.0,487388.0,322023,,113154312,P,G,,415221082,2013-10-21,376620749.0,487388.0,ABR (score=80 ABN=15874170258),High,
45328390,BENALLA BITES,599.45,-36.610593,145.925331,,106.86,DOUBLE GATES ROAD BENALLA 3672,45328390,381,NCPR,O,N,A,,554453569,2018-06-27,351769770.0,201602.0,770178,,127455280,P,G,,603108045,2021-01-21,415617318.0,201602.0,ABR (score=88 ABN=34717244879),High,
45496822,COBRAM APPLES,597.12,-35.938152,145.700374,,110.4,PYE ROAD COBRAM 3644,45496822,347,94300,O,N,A,,384454239,2012-10-03,382117541.0,,1095551,,127506620,P,G,,838020009,2024-03-24,812661515.0,,ABR (score=85 ABN=80735502238),High,
452704441,The Trustee for 683 Naring Road Unit Trust,591.48,-36.084387,145.579329,,120.18,LARISSA ROAD NARING 3636,452704441,347,92360536,O,Y,A,2022-02-07,671788790,2022-02-07,,348056.0,100285634,452704462,126532039,P,G,,838030607,2024-03-24,671788901.0,348056.0,ABR (score=85 ABN=50893077586),High,
100285635,NARING BRIGADE,591.48,-36.084387,145.579329,,120.18,1633 KOKODA ROAD NARING 3636,100285635,347,7955,O,Y,A,,671788792,2022-02-07,384456606.0,348056.0,100285634,452704462,126532039,P,G,,838030607,2024-03-24,671788901.0,348056.0,ABR (score=84 ABN=82300143614),High,
452704463,The Trustee for 683 Naring Road Unit Trust,591.48,-36.084387,145.579329,,120.18,KOKODA ROAD NARING 3636,452704463,347,,G,N,A,2022-02-07,671788912,2022-02-07,,348056.0,452704462,,452704461,B,G,2022-02-07,838030608,2024-03-24,671788836.0,348056.0,ABR (score=86 ABN=50893077586),High,
45324791,DEVENISH & CO,588.51,-36.327786,145.84569,,100.09,1831 BENALLA-TOCUMWAL ROAD DEVENISH 3726,45324791,381,11101078,O,N,A,,875608079,2025-11-06,491369428.0,484915.0,768672,,136365402,P,G,,557873584,2018-08-10,491369359.0,484915.0,ABR (score=93 ABN=32760147752),High,
45387182,BONNIE DOON CENTRAL,587.39,-36.935412,145.930558,,129.99,HOWES CREEK TRACK BONNIE DOON 3720,45387182,382,,O,N,A,,351778798,2004-05-11,,,962762,,127437034,P,G,,415911692,2013-10-21,384283818.0,,ABR (score=89 ABN=63107296757),High,
45387423,MANSFIELD ABATTOIR,581.63,-37.001693,146.021885,,130.3,690 ALDOUS ROAD MANSFIELD 3722,45387423,382,12260949,O,N,A,,877692147,2025-12-18,676072753.0,489478.0,963285,,126571003,P,G,,676072633,2022-04-12,674605939.0,489478.0,ABR (score=86 ABN=53006716507),High,
45393615,CHESHUNT NOMINEES PROPRIETARY LIMITED,579.76,-36.8929,146.366127,,103.29,UPPER KING RIVER ROAD CHESHUNT 3678,45393615,368,NCPR,O,N,A,,485084772,2014-08-14,361829829.0,31210.0,892806,,127654442,P,G,,415909432,2013-10-21,367756079.0,31210.0,ABR (score=81 ABN=67005278884),High,
45160138,BADDAGINNIE RUN,579.01,-36.588807,145.830395,,112.8,230 PAGETS ROAD BADDAGINNIE 3670,45160138,364,13354949,O,N,A,,876785185,2025-12-02,359430895.0,487388.0,376413,,100685275,P,G,,554892477,2018-07-02,415890066.0,487388.0,ABR (score=94 ABN=31006837930),High,
45193822,YALCA CATTLE,571.27,-35.93578,145.269729,,148.99,102 HAWKERS ROAD YALCA 3637,45193822,347,141549,O,N,A,,384460288,2012-10-03,375130350.0,,459733,,101213993,P,G,,414788544,2013-10-21,375102805.0,,ABR (score=93 ABN=21937442139),High,
52574714,BOHO PTY. LTD.,569.14,-36.700022,145.749598,,125.44,557 HARRYS CREEK ROAD BOHO 3669,52574714,364,13355979,O,N,A,,876786352,2025-12-02,575295539.0,487388.0,4183552,,129618712,P,G,,680444558,2022-06-21,575295526.0,487388.0,ABR (score=80 ABN=57005994016),High,
45390222,TOLMIE FARM,563.08,-36.92848,146.176562,,115.57,TROMP ROAD TOLMIE 3723,45390222,382,,O,N,A,,351779626,2004-05-11,,,888216,,127436672,P,G,,683881139,2022-08-04,415911183.0,,ABR (score=98 ABN=66328041401),High,
425952531,BUNBARTHA BEEF,562.64,-36.230883,145.309823,,145.36,LOCH GARRY ROAD BUNBARTHA 3634,425952531,328,NCPR,O,N,A,2017-04-04,529073413,2017-04-04,,145774.0,425952530,,425952529,P,G,2017-04-04,815590611,2023-12-03,529073411.0,145774.0,ABR (score=91 ABN=32151801124),High,
52516050,TOOLAMBA MARKET,561.12,-36.454076,145.355674,,146.21,1 MCNAMARA ROAD TOOLAMBA 3614,52516050,328,173574,O,N,A,,375892834,2010-07-31,,,4107130,,128636735,P,G,,815626135,2023-12-03,690492820.0,,ABR (score=88 ABN=17270377647),High,
45499145,KATAMATITE EAST PRIMARY SCHOOL,560.49,-36.0855,145.751705,,104.65,252 WHITTY ROAD KATAMATITE EAST 3649,45499145,347,786,O,N,A,,384445103,2012-10-03,374646899.0,,1099718,,101215063,P,G,,414797616,2013-10-21,378897421.0,,ABR (score=86 ABN=34826863659),High,
423110043,GOORAM FARMS,558.3,-36.922897,145.633183,,148.45,2092 EUROA-MANSFIELD ROAD GOORAM 3666,423110043,364,13375480,O,N,A,2015-11-24,876786602,2025-12-02,504556264.0,487388.0,423110042,,423110041,P,G,2015-11-24,504556262,2015-11-24,504556031.0,487388.0,ABR (score=96 ABN=25478638242),High,
45324838,BOXWOOD & ME,556.93,-36.340786,145.811927,,103.4,1010 BENALLA BOUNDARY ROAD BOXWOOD 3725,45324838,381,11102944,O,N,A,,875608651,2025-11-06,579358281.0,484915.0,768696,,130346041,P,G,,815594344,2023-12-03,579358279.0,484915.0,ABR (score=92 ABN=17707782254),High,
50003814,DEVENISH & CO,553.63,-36.313531,145.83141,,100.9,365 BOXWOOD ROAD DEVENISH 3726,50003814,381,,O,N,A,,875612027,2025-11-06,379404476.0,484915.0,1985893,,102197205,P,G,,815592378,2023-12-03,415610797.0,484915.0,ABR (score=93 ABN=32760147752),High,
